130,0.603738,0.426644,0.340050,0.526531,0.124701,0.221591,0.640449,0.000000,0.180000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.432288,0.195616,0.904282,0.395918,0.491607,0.329545,0.383271,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
198,0.408271,0.548061,0.000000,0.816326,0.489208,0.000000,0.439451,0.660000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
207,0.353573,0.588533,0.000000,0.624490,0.448441,0.000000,0.404494,1.380000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
24,0.424287,0.229342,0.899244,0.412245,0.426858,0.352273,0.394507,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
197,0.294199,0.408094,0.000000,0.897959,0.477219,0.079545,0.496879,0.810000,0.010000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
94,0.316879,0.301855,0.841310,0.461224,0.446043,0.221591,0.348315,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
157,0.360237,0.330523,0.853904,0.383673,0.335731,0.295455,0.401997,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
70,0.790528,0.313659,0.901763,0.195918,0.179856,0.068182,0.591760,0.000000,0.030000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
185,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.152310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
193,0.338892,0.463744,0.000000,1.000000,0.532374,0.022727,0.450687,0.400000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
82,0.318883,0.303541,0.869018,0.444898,0.462829,0.346591,0.303371,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,0.382926,0.205734,0.725441,0.559184,0.472422,0.414773,0.388265,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
159,0.440964,0.350759,0.858942,0.481633,0.191847,0.329545,0.419476,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
115,0.488330,0.278246,1.000000,0.346939,0.287770,0.340909,0.374532,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,0.335560,0.263069,0.881612,0.465306,0.395683,0.340909,0.335830,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,0.907273,0.000000,0.000000,0.628571,0.227819,0.460227,0.975031,0.000000,0.340000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,0.320880,0.225970,0.909320,0.522449,0.414868,0.363636,0.329588,0.000000,0.260000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
188,0.800533,0.335582,0.841310,0.363265,0.273381,0.340909,0.424469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
151,0.366909,0.284992,0.869018,0.579592,0.297363,0.340909,0.368290,0.000000,0.170000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
87,0.302867,0.301855,0.879093,0.461224,0.482014,0.215909,0.324594,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
171,0.836558,0.335582,0.000000,0.506122,0.235012,0.181818,0.850187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000
126,0.505006,0.249579,0.921914,0.497959,0.304557,0.329545,0.389513,0.000000,0.120000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
186,0.010672,0.377740,0.806045,0.600000,0.376498,1.000000,0.000000,1.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
110,0.468981,0.382799,0.000000,0.089796,0.769783,0.000000,0.694132,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
163,0.731154,0.462057,0.952141,0.232653,0.028778,0.130682,0.463171,0.000000,0.370000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
177,0.527019,0.430017,0.602015,0.497959,0.270984,0.000000,0.516854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
121,0.486326,0.303541,0.947103,0.400000,0.278178,0.329545,0.373283,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
208,0.477649,0.495784,0.000000,0.604082,0.388489,0.801136,0.129838,2.880000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
51,0.803873,0.382799,0.937028,0.069388,0.122303,0.051136,0.578028,0.000000,0.160000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
59,0.426283,0.342327,0.942065,0.338775,0.419664,0.335227,0.324594,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
132,1.000000,0.379427,0.000000,0.416327,0.000000,0.107955,1.000000,0.000000,0.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,0.484321,0.249579,0.942065,0.314286,0.249400,0.363636,0.440699,0.000000,0.220000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
71,0.306207,0.575042,0.924433,0.571429,0.151080,0.090909,0.240949,0.000000,0.120000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
204,0.362241,0.564924,0.000000,0.673469,0.448441,0.000000,0.355805,1.710000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
85,0.196127,0.472175,0.778337,0.710204,0.249400,0.625000,0.205993,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
74,0.344228,0.318718,0.899244,0.502041,0.390888,0.346591,0.307116,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
192,0.324888,0.573356,0.000000,0.832653,0.489208,0.000000,0.415730,0.640000,0.090000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
162,0.546368,0.369309,0.891688,0.167347,0.338130,0.090909,0.431960,0.150000,0.240000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
88,0.353573,0.328836,0.879093,0.481633,0.338130,0.380682,0.330836,0.000000,0.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
60,0.426283,0.327150,0.921914,0.346939,0.371703,0.323864,0.354557,0.000000,0.110000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
117,0.476321,0.301855,0.982368,0.436735,0.261391,0.312500,0.359551,0.000000,0.100000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
